secteur_activite;horodate;plage_de_puissance_souscrite;region;nb_points_soutirage;date;temperature_2m_mean;relative_humidity_mean;precipitation_sum;total_energie_soutiree_wh
S3: Tertiaire;2024-01-01T01:00:00Z;P6: > 2000 kVA;Hauts-de-France;49;01/01/2024;7.3291664;83.61981;5.4;18756416.0
S3: Tertiaire;2025-10-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;63;01/10/2025;12.260417;84.339134;0.0;35648916.0
S3: Tertiaire;2025-07-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;57;01/07/2025;28.622917;54.615585;0.0;28735083.0
S3: Tertiaire;2024-04-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;50;01/04/2024;9.29375;81.74018;2.6;18055083.0
S3: Tertiaire;2025-04-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;57;01/04/2025;8.181251;69.14335;0.0;27150833.0
S3: Tertiaire;2025-01-01T01:00:00Z;P6: > 2000 kVA;Hauts-de-France;53;01/01/2025;7.7999997;84.035126;10.9;19581917.0
S3: Tertiaire;2024-07-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;52;01/07/2024;15.539584;76.29045;1.5;16530416.0
S1: Agriculture;2024-10-01T00:30:00Z;P6: > 2000 kVA;Provence-Alpes-Côte d'Azur;0;01/10/2024;18.739584;86.10247;2.3;
S3: Tertiaire;2023-10-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;47;01/10/2023;17.554167;77.22229;0.0;17782416.0
S4: Non Affecté;2023-10-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/10/2023;17.554167;77.22229;0.0;0.0
S4: Non Affecté;2025-10-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/10/2025;12.260417;84.339134;0.0;0.0
S4: Non Affecté;2024-04-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/04/2024;9.29375;81.74018;2.6;0.0
S4: Non Affecté;2024-01-01T01:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/01/2024;7.3291664;83.61981;5.4;0.0
S4: Non Affecté;2023-07-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/07/2023;18.114584;75.01564;2.4;0.0
S4: Non Affecté;2025-04-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/04/2025;8.181251;69.14335;0.0;0.0
S4: Non Affecté;2025-07-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/07/2025;28.622917;54.615585;0.0;0.0
S4: Non Affecté;2024-07-01T00:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/07/2024;15.539584;76.29045;1.5;0.0
S4: Non Affecté;2025-01-01T01:00:00Z;P6: > 2000 kVA;Hauts-de-France;0;01/01/2025;7.7999997;84.035126;10.9;0.0
S2: Industrie;2024-10-01T00:30:00Z;P6: > 2000 kVA;Provence-Alpes-Côte d'Azur;35;01/10/2024;18.739584;86.10247;2.3;48824583.0
S1: Agriculture;2025-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;68;01/01/2025;7.7999997;84.035126;10.9;6155083.0
S1: Agriculture;2024-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;68;01/07/2024;15.539584;76.29045;1.5;4011666.0
S1: Agriculture;2023-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;59;01/10/2023;17.554167;77.22229;0.0;5332333.0
S1: Agriculture;2024-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;65;01/01/2024;7.3291664;83.61981;5.4;5668000.0
S1: Agriculture;2025-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;70;01/10/2025;12.260417;84.339134;0.0;6021000.0
S3: Tertiaire;2024-10-01T00:30:00Z;P6: > 2000 kVA;Provence-Alpes-Côte d'Azur;92;01/10/2024;18.739584;86.10247;2.3;41425387.0
S1: Agriculture;2025-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;69;01/04/2025;8.181251;69.14335;0.0;5563666.0
S1: Agriculture;2024-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;66;01/04/2024;9.29375;81.74018;2.6;4914750.0
S1: Agriculture;2025-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;68;01/07/2025;28.622917;54.615585;0.0;4990833.0
S1: Agriculture;2023-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;59;01/07/2023;18.114584;75.01564;2.4;4052500.0
S2: Industrie;2025-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1330;01/01/2025;7.7999997;84.035126;10.9;177152501.0
S2: Industrie;2023-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1325;01/07/2023;18.114584;75.01564;2.4;320397880.0
S2: Industrie;2024-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1344;01/04/2024;9.29375;81.74018;2.6;264659516.0
S2: Industrie;2025-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1333;01/04/2025;8.181251;69.14335;0.0;366541082.0
S2: Industrie;2024-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1335;01/01/2024;7.3291664;83.61981;5.4;174250916.0
S2: Industrie;2025-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1358;01/07/2025;28.622917;54.615585;0.0;386752749.0
S2: Industrie;2025-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1362;01/10/2025;12.260417;84.339134;0.0;373360815.0
S2: Industrie;2024-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1349;01/07/2024;15.539584;76.29045;1.5;275391984.0
S2: Industrie;2023-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1340;01/10/2023;17.554167;77.22229;0.0;249279828.0
S1: Agriculture;2024-10-01T00:30:00Z;P7: Total > 250 kVA;Provence-Alpes-Côte d'Azur;35;01/10/2024;18.739584;86.10247;2.3;2097000.0
S3: Tertiaire;2023-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1902;01/07/2023;18.114584;75.01564;2.4;134900686.0
S3: Tertiaire;2024-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1933;01/01/2024;7.3291664;83.61981;5.4;128918308.0
S3: Tertiaire;2024-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1943;01/07/2024;15.539584;76.29045;1.5;121603890.0
S2: Industrie;2024-10-01T00:30:00Z;P7: Total > 250 kVA;Provence-Alpes-Côte d'Azur;577;01/10/2024;18.739584;86.10247;2.3;93324333.0
S3: Tertiaire;2025-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;2010;01/04/2025;8.181251;69.14335;0.0;151166970.0
S3: Tertiaire;2025-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;2007;01/07/2025;28.622917;54.615585;0.0;158537736.0
S3: Tertiaire;2023-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1907;01/10/2023;17.554167;77.22229;0.0;119491862.0
S3: Tertiaire;2025-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;2007;01/10/2025;12.260417;84.339134;0.0;157485012.0
S3: Tertiaire;2025-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1982;01/01/2025;7.7999997;84.035126;10.9;136118307.0
S3: Tertiaire;2024-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1932;01/04/2024;9.29375;81.74018;2.6;129894863.0
S4: Non Affecté;2023-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;4;01/10/2023;17.554167;77.22229;0.0;335750.0
S4: Non Affecté;2024-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;4;01/07/2024;15.539584;76.29045;1.5;
S4: Non Affecté;2023-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;4;01/07/2023;18.114584;75.01564;2.4;330416.0
S3: Tertiaire;2024-10-01T00:30:00Z;P7: Total > 250 kVA;Provence-Alpes-Côte d'Azur;2363;01/10/2024;18.739584;86.10247;2.3;163216375.0
S4: Non Affecté;2024-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;4;01/01/2024;7.3291664;83.61981;5.4;267083.0
S4: Non Affecté;2025-07-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;0;01/07/2025;28.622917;54.615585;0.0;0.0
S4: Non Affecté;2025-01-01T01:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1;01/01/2025;7.7999997;84.035126;10.9;
S4: Non Affecté;2024-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;3;01/04/2024;9.29375;81.74018;2.6;135000.0
S4: Non Affecté;2025-04-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;2;01/04/2025;8.181251;69.14335;0.0;
S4: Non Affecté;2025-10-01T00:00:00Z;P7: Total > 250 kVA;Hauts-de-France;1;01/10/2025;12.260417;84.339134;0.0;
S1: Agriculture;2024-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;480;01/04/2024;9.64375;78.23828;4.4;668831.0
S1: Agriculture;2023-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;488;01/07/2023;19.589582;69.18794;2.8;3164502.0
S1: Agriculture;2024-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;477;01/07/2024;17.552084;73.403275;2.0;1222981.0
S1: Agriculture;2024-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;481;01/01/2024;7.7916665;78.20975;2.9;895125.0
S1: Agriculture;2025-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;478;01/10/2025;13.23125;78.26981;0.0;1004416.0
S1: Agriculture;2024-10-01T01:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1738;01/10/2024;15.958333;86.91442;12.4;3646749.0
S1: Agriculture;2023-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;483;01/10/2023;17.706251;79.44115;0.0;870597.0
S1: Agriculture;2025-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;483;01/07/2025;31.80625;37.619495;0.0;4193666.0
S1: Agriculture;2025-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;474;01/01/2025;6.4625;87.19861;0.1;932485.0
S1: Agriculture;2025-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;472;01/04/2025;9.127084;63.41916;0.0;772666.0
S2: Industrie;2023-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;8588;01/10/2023;17.706251;79.44115;0.0;20230999.0
S2: Industrie;2024-10-01T01:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;8369;01/10/2024;15.958333;86.91442;12.4;29305911.0
S2: Industrie;2025-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;8356;01/07/2025;31.80625;37.619495;0.0;24971954.0
S2: Industrie;2024-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;8583;01/01/2024;7.7916665;78.20975;2.9;27035233.0
S2: Industrie;2024-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;8460;01/07/2024;17.552084;73.403275;2.0;20309595.0
S2: Industrie;2023-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;8620;01/07/2023;19.589582;69.18794;2.8;21613859.0
S2: Industrie;2025-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;8351;01/04/2025;9.127084;63.41916;0.0;27315161.0
S2: Industrie;2025-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;8131;01/10/2025;13.23125;78.26981;0.0;23150245.0
S2: Industrie;2024-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;8492;01/04/2024;9.64375;78.23828;4.4;25210471.0
S2: Industrie;2025-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;8348;01/01/2025;6.4625;87.19861;0.1;29936079.0
S3: Tertiaire;2025-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;71285;01/04/2025;9.127084;63.41916;0.0;216770694.0
S3: Tertiaire;2023-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;69708;01/10/2023;17.706251;79.44115;0.0;171490240.0
S3: Tertiaire;2024-10-01T01:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;38355;01/10/2024;15.958333;86.91442;12.4;89377645.0
S3: Tertiaire;2024-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;69942;01/04/2024;9.64375;78.23828;4.4;217650070.0
S3: Tertiaire;2023-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;69673;01/07/2023;19.589582;69.18794;2.8;179816706.0
S3: Tertiaire;2025-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;71611;01/07/2025;31.80625;37.619495;0.0;206899196.0
S3: Tertiaire;2024-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;69713;01/01/2024;7.7916665;78.20975;2.9;247043847.0
S3: Tertiaire;2024-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;70275;01/07/2024;17.552084;73.403275;2.0;171886486.0
S3: Tertiaire;2025-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;70703;01/01/2025;6.4625;87.19861;0.1;277750499.0
S3: Tertiaire;2025-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;72129;01/10/2025;13.23125;78.26981;0.0;186238432.0
S4: Non Affecté;2025-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;130;01/01/2025;6.4625;87.19861;0.1;393461.0
S4: Non Affecté;2023-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;328;01/10/2023;17.706251;79.44115;0.0;601592.0
S4: Non Affecté;2024-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;322;01/07/2024;17.552084;73.403275;2.0;773510.0
S4: Non Affecté;2025-10-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;126;01/10/2025;13.23125;78.26981;0.0;
S4: Non Affecté;2025-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;124;01/04/2025;9.127084;63.41916;0.0;274213.0
S1: Agriculture;2024-10-01T01:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;204;01/10/2024;15.958333;86.91442;12.4;1855916.0
S4: Non Affecté;2023-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;325;01/07/2023;19.589582;69.18794;2.8;591747.0
S4: Non Affecté;2024-01-01T01:00:00Z;P1: ]36-120] kVA;Île-de-France;329;01/01/2024;7.7916665;78.20975;2.9;874911.0
S4: Non Affecté;2025-07-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;148;01/07/2025;31.80625;37.619495;0.0;294284.0
S4: Non Affecté;2024-04-01T00:00:00Z;P1: ]36-120] kVA;Île-de-France;384;01/04/2024;9.64375;78.23828;4.4;950047.0
S1: Agriculture;2024-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;85;01/07/2024;17.552084;73.403275;2.0;883666.0
S1: Agriculture;2025-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;87;01/01/2025;6.4625;87.19861;0.1;657333.0
S1: Agriculture;2024-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;85;01/01/2024;7.7916665;78.20975;2.9;583083.0
S1: Agriculture;2023-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;85;01/07/2023;19.589582;69.18794;2.8;2065916.0
S2: Industrie;2024-10-01T01:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2169;01/10/2024;15.958333;86.91442;12.4;16026591.0
S1: Agriculture;2024-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;85;01/04/2024;9.64375;78.23828;4.4;487916.0
S1: Agriculture;2025-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;87;01/07/2025;31.80625;37.619495;0.0;2803416.0
S1: Agriculture;2023-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;88;01/10/2023;17.706251;79.44115;0.0;879333.0
S1: Agriculture;2025-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;85;01/04/2025;9.127084;63.41916;0.0;546083.0
S1: Agriculture;2025-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;85;01/10/2025;13.23125;78.26981;0.0;863500.0
S3: Tertiaire;2024-10-01T01:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;7229;01/10/2024;15.958333;86.91442;12.4;45536444.0
S2: Industrie;2024-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;1980;01/07/2024;17.552084;73.403275;2.0;8781502.0
S2: Industrie;2024-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;2028;01/01/2024;7.7916665;78.20975;2.9;15466789.0
S2: Industrie;2024-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;2000;01/04/2024;9.64375;78.23828;4.4;13827250.0
S2: Industrie;2023-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;2079;01/07/2023;19.589582;69.18794;2.8;10081968.0
S2: Industrie;2025-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;1980;01/01/2025;6.4625;87.19861;0.1;16129954.0
S2: Industrie;2023-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;2057;01/10/2023;17.706251;79.44115;0.0;9698972.0
S2: Industrie;2025-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;1995;01/10/2025;13.23125;78.26981;0.0;12089235.0
S2: Industrie;2025-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;1996;01/04/2025;9.127084;63.41916;0.0;14593825.0
S2: Industrie;2025-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;2022;01/07/2025;31.80625;37.619495;0.0;11093073.0
S1: Agriculture;2024-10-01T01:00:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;1942;01/10/2024;15.958333;86.91442;12.4;5502666.0
S3: Tertiaire;2024-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;10912;01/04/2024;9.64375;78.23828;4.4;102793599.0
S3: Tertiaire;2025-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;11205;01/07/2025;31.80625;37.619495;0.0;99645831.0
S3: Tertiaire;2025-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;11141;01/10/2025;13.23125;78.26981;0.0;86974084.0
S3: Tertiaire;2025-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;11137;01/04/2025;9.127084;63.41916;0.0;104327462.0
S3: Tertiaire;2024-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;10953;01/07/2024;17.552084;73.403275;2.0;83916484.0
S3: Tertiaire;2024-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;10846;01/01/2024;7.7916665;78.20975;2.9;115515560.0
S3: Tertiaire;2023-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;10688;01/07/2023;19.589582;69.18794;2.8;86271588.0
S3: Tertiaire;2025-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;11094;01/01/2025;6.4625;87.19861;0.1;130194332.0
S3: Tertiaire;2023-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;10804;01/10/2023;17.706251;79.44115;0.0;82468939.0
S4: Non Affecté;2024-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;24;01/07/2024;17.552084;73.403275;2.0;99628.0
S4: Non Affecté;2024-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;22;01/01/2024;7.7916665;78.20975;2.9;158654.0
S4: Non Affecté;2025-01-01T01:00:00Z;P2: ]120-250] kVA;Île-de-France;12;01/01/2025;6.4625;87.19861;0.1;72086.0
S2: Industrie;2024-10-01T01:00:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;10538;01/10/2024;15.958333;86.91442;12.4;45332503.0
S4: Non Affecté;2025-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;9;01/04/2025;9.127084;63.41916;0.0;59916.0
S4: Non Affecté;2023-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;23;01/10/2023;17.706251;79.44115;0.0;112654.0
S4: Non Affecté;2023-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;22;01/07/2023;19.589582;69.18794;2.8;139500.0
S4: Non Affecté;2025-07-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;8;01/07/2025;31.80625;37.619495;0.0;40166.0
S4: Non Affecté;2024-04-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;25;01/04/2024;9.64375;78.23828;4.4;153321.0
S4: Non Affecté;2025-10-01T00:00:00Z;P2: ]120-250] kVA;Île-de-France;4;01/10/2025;13.23125;78.26981;0.0;
S1: Agriculture;2023-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;571;01/10/2023;17.706251;79.44115;0.0;1749930.0
S3: Tertiaire;2024-10-01T01:00:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;45584;01/10/2024;15.958333;86.91442;12.4;134914089.0
S1: Agriculture;2025-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;557;01/04/2025;9.127084;63.41916;0.0;1318750.0
S1: Agriculture;2025-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;563;01/10/2025;13.23125;78.26981;0.0;1867916.0
S1: Agriculture;2025-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;570;01/07/2025;31.80625;37.619495;0.0;6997083.0
S1: Agriculture;2024-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;562;01/07/2024;17.552084;73.403275;2.0;2106648.0
S1: Agriculture;2023-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;573;01/07/2023;19.589582;69.18794;2.8;5230419.0
S3: Tertiaire;2025-04-01T00:00:00Z;P1: ]36-120] kVA;Nouvelle Aquitaine;25320;01/04/2025;;;;75117535.0
S1: Agriculture;2025-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;561;01/01/2025;6.4625;87.19861;0.1;1589818.0
S1: Agriculture;2024-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;565;01/04/2024;9.64375;78.23828;4.4;1156748.0
S1: Agriculture;2024-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;566;01/01/2024;7.7916665;78.20975;2.9;1478208.0
S2: Industrie;2025-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10347;01/04/2025;9.127084;63.41916;0.0;41908987.0
S1: Agriculture;2024-10-01T01:00:00Z;P4: ]250-1000] kVA;Auvergne-Rhône-Alpes;0;01/10/2024;15.958333;86.91442;12.4;0.0
S2: Industrie;2025-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10328;01/01/2025;6.4625;87.19861;0.1;46066034.0
S2: Industrie;2025-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10378;01/07/2025;31.80625;37.619495;0.0;36065028.0
S2: Industrie;2023-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10699;01/07/2023;19.589582;69.18794;2.8;31695827.0
S2: Industrie;2024-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10440;01/07/2024;17.552084;73.403275;2.0;29091098.0
S2: Industrie;2023-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10645;01/10/2023;17.706251;79.44115;0.0;29929972.0
S2: Industrie;2025-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10126;01/10/2025;13.23125;78.26981;0.0;35239480.0
S2: Industrie;2024-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10611;01/01/2024;7.7916665;78.20975;2.9;42502023.0
S2: Industrie;2024-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;10492;01/04/2024;9.64375;78.23828;4.4;39037721.0
S3: Tertiaire;2023-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;80361;01/07/2023;19.589582;69.18794;2.8;266088295.0
S3: Tertiaire;2024-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;80854;01/04/2024;9.64375;78.23828;4.4;320443670.0
S3: Tertiaire;2025-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;81797;01/01/2025;6.4625;87.19861;0.1;407944831.0
S3: Tertiaire;2025-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;82422;01/04/2025;9.127084;63.41916;0.0;321098157.0
S3: Tertiaire;2024-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;81228;01/07/2024;17.552084;73.403275;2.0;255802970.0
S2: Industrie;2024-10-01T01:00:00Z;P4: ]250-1000] kVA;Auvergne-Rhône-Alpes;51;01/10/2024;15.958333;86.91442;12.4;308000.0
S3: Tertiaire;2025-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;82816;01/07/2025;31.80625;37.619495;0.0;306545027.0
S3: Tertiaire;2025-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;83270;01/10/2025;13.23125;78.26981;0.0;273212516.0
S3: Tertiaire;2024-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;80559;01/01/2024;7.7916665;78.20975;2.9;362559407.0
S3: Tertiaire;2023-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;80512;01/10/2023;17.706251;79.44115;0.0;253959179.0
S3: Tertiaire;2024-10-01T01:00:00Z;P4: ]250-1000] kVA;Auvergne-Rhône-Alpes;534;01/10/2024;15.958333;86.91442;12.4;2818371.0
S4: Non Affecté;2024-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;409;01/04/2024;9.64375;78.23828;4.4;1103368.0
S4: Non Affecté;2025-04-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;133;01/04/2025;9.127084;63.41916;0.0;334130.0
S4: Non Affecté;2025-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;156;01/07/2025;31.80625;37.619495;0.0;334451.0
S4: Non Affecté;2024-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;346;01/07/2024;17.552084;73.403275;2.0;873138.0
S4: Non Affecté;2025-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;130;01/10/2025;13.23125;78.26981;0.0;277501.0
S4: Non Affecté;2023-10-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;351;01/10/2023;17.706251;79.44115;0.0;714246.0
S4: Non Affecté;2025-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;142;01/01/2025;6.4625;87.19861;0.1;465548.0
S4: Non Affecté;2023-07-01T00:00:00Z;P3: Total ]36-250] kVA;Île-de-France;347;01/07/2023;19.589582;69.18794;2.8;731247.0
S4: Non Affecté;2024-01-01T01:00:00Z;P3: Total ]36-250] kVA;Île-de-France;351;01/01/2024;7.7916665;78.20975;2.9;1033566.0
S1: Agriculture;2024-10-01T01:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;01/10/2024;15.958333;86.91442;12.4;0.0
S1: Agriculture;2024-04-01T00:00:00Z;P4: ]250-1000] kVA;Île-de-France;0;01/04/2024;9.64375;78.23828;4.4;0.0
S1: Agriculture;2024-07-01T00:00:00Z;P4: ]250-1000] kVA;Île-de-France;0;01/07/2024;17.552084;73.403275;2.0;0.0
S1: Agriculture;2024-01-01T01:00:00Z;P4: ]250-1000] kVA;Île-de-France;0;01/01/2024;7.7916665;78.20975;2.9;0.0
S1: Agriculture;2025-10-01T00:00:00Z;P4: ]250-1000] kVA;Île-de-France;0;01/10/2025;13.23125;78.26981;0.0;0.0
